id,pnu,dong,jibun,use,year,fl_up,fl_dn,score,grade,f_nbv,f_age,lon,lat
27597,4117310200115040003,관양동,1504-3,제2종근린생활시설,1992.0,2.0,1.0,0.3759,A,0.229,34.0,126.976407,37.398796
44500,4117110100107710001,안양동,771-1,공동주택,2015.0,5.0,0.0,0.3757,A,0.051,11.0,126.914614,37.393816
28302,4117110200101040301,석수동,104-301,제2종근린생활시설,2009.0,2.0,0.0,0.3752,A,0.273,17.0,126.909358,37.419342
24626,4117310300109280011,평촌동,928-11,단독주택,1996.0,3.0,0.0,0.3747,A,0.16,30.0,126.964484,37.383232
45141,4117110100108730007,안양동,873-7,공동주택,2014.0,5.0,0.0,0.3743,A,0.144,12.0,126.913843,37.401587
8566,4117110100108340005,안양동,834-5,단독주택,1991.0,4.0,1.0,0.3741,A,0.129,35.0,126.914625,37.405827
24195,4117310400110480003,호계동,1048-3,업무시설,2004.0,15.0,5.0,0.3732,A,0.6,22.0,126.95548,37.390663
2562,4117110100106890117,안양동,689-117,제2종근린생활시설,1980.0,3.0,2.0,0.3728,A,0.225,46.0,126.919824,37.401112
6321,4117110100113610000,안양동,1361,제2종근린생활시설,2006.0,3.0,0.0,0.3695,A,0.231,20.0,126.927588,37.419714
44234,4117110100107070283,안양동,707-283,공동주택,2015.0,5.0,0.0,0.3691,A,0.04,11.0,126.921614,37.394328
828,4117110200107850025,석수동,785-25,제1종근린생활시설,1988.0,4.0,1.0,0.3688,A,0.246,38.0,126.898639,37.407155
42843,4117110200102910010,석수동,291-10,공동주택,2014.0,6.0,0.0,0.3683,A,0.114,12.0,126.907342,37.412619
8296,4117110100108730252,안양동,873-252,단독주택,2001.0,3.0,1.0,0.3682,A,0.158,25.0,126.916809,37.400262
5899,4117110200101620002,석수동,162-2,단독주택,2003.0,2.0,0.0,0.3679,A,0.15,23.0,126.913061,37.423034
2954,4117110300100800020,박달동,80-20,제1종근린생활시설,1991.0,4.0,1.0,0.3673,A,0.107,35.0,126.909154,37.403195
8273,4117110100108730014,안양동,873-14,공동주택,2001.0,4.0,1.0,0.3665,A,0.112,25.0,126.914308,37.401617
18702,4117110300100940091,박달동,94-91,공동주택,2013.0,5.0,0.0,0.3659,A,0.125,13.0,126.910369,37.401603
42844,4117110200102840011,석수동,284-11,공동주택,2014.0,7.0,0.0,0.363,A,0.101,12.0,126.906796,37.413267
8590,4117110100106950108,안양동,695-108,공동주택,2013.0,4.0,0.0,0.3604,A,0.057,13.0,126.916706,37.402
51546,4117110100108220059,안양동,822-59,공동주택,2017.0,5.0,0.0,0.3601,A,0.121,9.0,126.913019,37.406654
45201,4117110100109910127,안양동,991-127,공동주택,2014.0,5.0,0.0,0.3592,A,0.047,12.0,126.907283,37.39189
44228,4117110100106270268,안양동,627-268,공동주택,2015.0,5.0,0.0,0.3589,A,0.045,11.0,126.921716,37.395088
51202,4117110300100940062,박달동,94-62,공동주택,2017.0,5.0,0.0,0.3584,A,0.116,9.0,126.908651,37.401597
44237,4117110100107110211,안양동,711-211,공동주택,2015.0,5.0,0.0,0.3584,A,0.074,11.0,126.918027,37.397527
3300,4117110200103240031,석수동,324-31,제2종근린생활시설,1989.0,4.0,1.0,0.3584,A,0.017,37.0,126.912515,37.412131
4905,4117110100108730010,안양동,873-10,단독주택,2001.0,3.0,0.0,0.3562,A,0.129,25.0,126.913972,37.401466
48003,4117110200102590031,석수동,259-31,공동주택,2017.0,5.0,0.0,0.3558,A,0.122,9.0,126.907733,37.419079
12442,4117110200103510014,석수동,351-14,공동주택,2012.0,5.0,0.0,0.3554,A,0.139,14.0,126.905239,37.413927
12495,4117110100106220310,안양동,622-310,공동주택,2013.0,7.0,1.0,0.3543,A,0.068,13.0,126.926926,37.395631
3031,4117110300100210001,박달동,21-1,제1종근린생활시설,2005.0,6.0,0.0,0.3537,A,0.213,21.0,126.909391,37.40472
3268,4117110200103040002,석수동,304-2,제1종근린생활시설,1981.0,3.0,1.0,0.3523,A,0.076,45.0,126.907549,37.41162
10227,4117310200117250004,관양동,1725-4,제2종근린생활시설,2013.0,7.0,2.0,0.3518,A,0.091,13.0,126.972153,37.405352
34894,4117310200114050017,관양동,1405-17,단독주택,2015.0,4.0,0.0,0.3511,A,0.086,11.0,126.959277,37.404473
11713,4117310200114610020,관양동,1461-20,제1종근린생활시설,1986.0,3.0,1.0,0.3504,A,0.093,40.0,126.964907,37.403038
10266,4117110100108730251,안양동,873-251,공동주택,2013.0,4.0,0.0,0.3498,A,0.206,13.0,126.916977,37.400398
329,4117310200114620000,관양동,1462,공동주택,2013.0,5.0,0.0,0.3496,A,0.092,13.0,126.964964,37.40278
48019,4117110100106890083,안양동,689-83,공동주택,2014.0,5.0,0.0,0.3494,A,0.076,12.0,126.919504,37.402245
20169,4117110100106040003,안양동,604-3,제2종근린생활시설,1973.0,4.0,1.0,0.3492,A,0.037,53.0,126.930436,37.39372
15677,4117110100105100000,안양동,510,제2종근린생활시설,1988.0,5.0,1.0,0.3484,A,0.194,38.0,126.93043,37.388409
14321,4117110100105340020,안양동,534-20,제2종근린생활시설,1988.0,5.0,1.0,0.3482,A,0.176,38.0,126.93451,37.384569
3281,4117110200102510009,석수동,251-9,제2종근린생활시설,1977.0,1.0,0.0,0.3462,A,0.2,49.0,126.906278,37.421348
11709,4117310200114560000,관양동,1456,제1종근린생활시설,1986.0,3.0,1.0,0.3462,A,0.09,40.0,126.963291,37.402946
13493,4117110100106760047,안양동,676-47,제1종근린생활시설,1972.0,3.0,1.0,0.346,A,0.122,54.0,126.919703,37.39843
6316,4117110200108390006,석수동,839-6,제2종근린생활시설,2005.0,3.0,0.0,0.3449,A,0.357,21.0,126.932266,37.418703
21718,4117310300109200003,평촌동,920-3,제1종근린생활시설,1994.0,3.0,1.0,0.3446,A,0.159,32.0,126.962883,37.383235
44499,4117110100107620008,안양동,762-8,공동주택,2015.0,5.0,0.0,0.3444,A,0.025,11.0,126.910799,37.392796
42856,4117110200102890019,석수동,289-19,공동주택,2014.0,7.0,1.0,0.3444,A,0.096,12.0,126.908301,37.412448
42858,4117110200102890002,석수동,289-2,공동주택,2014.0,7.0,1.0,0.3444,A,0.104,12.0,126.908145,37.412636
10908,4117110100111950007,안양동,1195-7,제1종근린생활시설,1991.0,4.0,1.0,0.3434,A,0.158,35.0,126.916505,37.39873
13101,4117110100103950011,안양동,395-11,제2종근린생활시설,1978.0,3.0,0.0,0.3428,A,0.012,48.0,126.929903,37.39308
19571,4117310300109200013,평촌동,920-13,단독주택,1995.0,3.0,1.0,0.3425,A,0.178,31.0,126.962726,37.383188
6315,4117110200108390005,석수동,839-5,제2종근린생활시설,2007.0,3.0,0.0,0.3422,A,0.4,19.0,126.932123,37.418781
615,4117110200107630009,석수동,763-9,제2종근린생활시설,1988.0,3.0,1.0,0.342,A,0.08,38.0,126.897177,37.40672
27984,4117310400110430001,호계동,1043-1,업무시설,2003.0,11.0,2.0,0.3412,A,0.4,23.0,126.954801,37.39193
28301,4117110200101040240,석수동,104-240,운수시설,1974.0,2.0,0.0,0.3411,A,0.167,52.0,126.909331,37.418918
38506,4117110300101390021,박달동,139-21,공동주택,2015.0,5.0,0.0,0.3406,A,0.091,11.0,126.905616,37.401508
3507,4117110300100740019,박달동,74-19,제2종근린생활시설,1990.0,4.0,1.0,0.3397,A,0.113,36.0,126.911516,37.40277
51533,4117110100108730178,안양동,873-178,공동주택,2017.0,5.0,0.0,0.3391,A,0.177,9.0,126.913864,37.4002
12561,4117110100108210015,안양동,821-15,공동주택,2012.0,5.0,0.0,0.3378,A,0.064,14.0,126.911761,37.407515
20434,4117110100103740003,안양동,374-3,단독주택,1971.0,1.0,0.0,0.3378,A,0.114,55.0,126.935992,37.382429
42830,4117110200102900008,석수동,290-8,제2종근린생활시설,2014.0,3.0,0.0,0.3376,A,0.085,12.0,126.907024,37.41171
9617,4117110100111950042,안양동,1195-42,제1종근린생활시설,1978.0,3.0,1.0,0.3374,A,0.167,48.0,126.920264,37.400684
27329,4117110100113650001,안양동,1365-1,제2종근린생활시설,2008.0,3.0,,0.3366,A,0.2,18.0,126.931474,37.418201
2012,4117110200102900014,석수동,290-14,제1종근린생활시설,1983.0,3.0,1.0,0.3364,A,0.125,43.0,126.907685,37.412426
43214,4117110100103700001,안양동,370-1,공동주택,2014.0,5.0,0.0,0.3364,A,0.044,12.0,126.936911,37.37957
5364,4117310200114840022,관양동,1484-22,제1종근린생활시설,1987.0,3.0,1.0,0.3364,A,0.133,39.0,126.973501,37.40098
11421,4117110100107590051,안양동,759-51,제2종근린생활시설,1989.0,3.0,1.0,0.3364,A,0.064,37.0,126.910054,37.393016
3127,4117110200100730001,석수동,73-1,제2종근린생활시설,2006.0,3.0,0.0,0.3359,A,0.194,20.0,126.911875,37.423292
17675,4117110100104280033,안양동,428-33,제2종근린생활시설,1991.0,4.0,1.0,0.3355,A,0.081,35.0,126.928841,37.391077
45146,4117110100108730189,안양동,873-189,공동주택,2014.0,5.0,0.0,0.3355,A,0.146,12.0,126.914342,37.400238
44803,4117110100108370012,안양동,837-12,공동주택,2016.0,5.0,0.0,0.3347,A,0.07,10.0,126.914613,37.406204
5523,4117110100108730274,안양동,873-274,단독주택,2002.0,3.0,0.0,0.3346,A,0.253,24.0,126.917591,37.400303
3609,4117110300100850013,박달동,85-13,제2종근린생활시설,1989.0,4.0,1.0,0.3327,A,0.097,37.0,126.908904,37.402432
28803,4117110200108140005,석수동,814-5,제2종근린생활시설,2012.0,3.0,1.0,0.3325,A,0.273,14.0,126.922365,37.419547
46446,4117110100108730261,안양동,873-261,공동주택,2016.0,5.0,0.0,0.3322,A,0.228,10.0,126.917374,37.400413
6342,4117310200114200040,관양동,1420-40,제2종근린생활시설,1981.0,3.0,1.0,0.3318,A,0.133,45.0,126.961014,37.404116
22087,4117110300100680082,박달동,68-82,공동주택,2013.0,5.0,0.0,0.3317,A,0.121,13.0,126.911717,37.401858
44236,4117110100107110127,안양동,711-127,공동주택,2016.0,5.0,0.0,0.3316,A,0.079,10.0,126.917838,37.395907
821,4117110200107800001,석수동,780-1,제2종근린생활시설,1987.0,3.0,1.0,0.3314,A,0.148,39.0,126.898184,37.406742
28824,4117110100106950082,안양동,695-82,공동주택,2012.0,5.0,0.0,0.3306,A,0.082,14.0,126.91676,37.402304
1925,4117110200102900015,석수동,290-15,제1종근린생활시설,1992.0,5.0,1.0,0.3306,A,0.1,34.0,126.907773,37.412297
15425,4117110200108430001,석수동,843-1,제2종근린생활시설,2010.0,3.0,0.0,0.3304,A,0.5,16.0,126.932874,37.418652
14977,4117110100101950014,안양동,195-14,단독주택,1992.0,4.0,1.0,0.3302,A,0.061,34.0,126.934703,37.389167
44518,4117110100108240027,안양동,824-27,공동주택,2014.0,4.0,0.0,0.3299,A,0.121,12.0,126.914091,37.404974
44238,4117110100107110347,안양동,711-347,단독주택,2014.0,5.0,0.0,0.3289,A,0.043,12.0,126.917856,37.397968
19217,4117310300109000002,평촌동,900-2,교육연구시설,1997.0,7.0,3.0,0.3279,A,0.5,29.0,126.959984,37.384755
22955,4117110100105340005,안양동,534-5,공동주택,2006.0,20.0,4.0,0.3279,A,0.136,20.0,126.934561,37.384854
13191,4117110100106760043,안양동,676-43,제1종근린생활시설,1980.0,3.0,1.0,0.3279,A,0.145,46.0,126.919522,37.397909
644,4117110200107590001,석수동,759-1,제1종근린생활시설,1987.0,3.0,1.0,0.3277,A,0.129,39.0,126.897409,37.407372
12256,4117310100110310004,비산동,1031-4,제1종근린생활시설,1985.0,3.0,1.0,0.3274,A,0.071,41.0,126.950152,37.404363
51549,4117110100108880005,안양동,888-5,공동주택,2017.0,5.0,0.0,0.3269,A,0.079,9.0,126.913915,37.398399
28731,4117110100108300036,안양동,830-36,공동주택,2013.0,5.0,0.0,0.3268,A,0.118,13.0,126.914278,37.403011
42840,4117110200102620027,석수동,262-27,공동주택,2014.0,5.0,0.0,0.3268,A,0.111,12.0,126.90836,37.41832
44177,4117110100104920003,안양동,492-3,단독주택,2015.0,5.0,0.0,0.3266,A,0.136,11.0,126.929159,37.387726
22046,4117110200103510014,석수동,351-14,공동주택,2012.0,4.0,1.0,0.3264,A,0.147,14.0,126.905385,37.413987
19558,4117310300109000004,평촌동,900-4,교육연구시설,2001.0,6.0,5.0,0.3257,A,0.429,25.0,126.960154,37.384447
13444,4117310400108980012,호계동,898-12,공장,1971.0,2.0,0.0,0.3251,A,0.208,55.0,126.943255,37.387669
6627,4117310100110260008,비산동,1026-8,제1종근린생활시설,1987.0,4.0,1.0,0.3249,A,0.231,39.0,126.948495,37.403554
25935,4117310400111100002,호계동,1110-2,단독주택,2000.0,3.0,1.0,0.3247,A,0.116,26.0,126.963734,37.373006
24961,4117310300109280015,평촌동,928-15,단독주택,1997.0,3.0,1.0,0.3246,A,0.22,29.0,126.963978,37.383034
45128,4117110100108730019,안양동,873-19,공동주택,2016.0,5.0,0.0,0.3245,A,0.15,10.0,126.914182,37.401359
21774,4117310300109170009,평촌동,917-9,단독주택,1994.0,3.0,1.0,0.3238,A,0.259,32.0,126.9614,37.383206
805,4117110200107850013,석수동,785-13,제2종근린생활시설,1989.0,4.0,1.0,0.3235,A,0.208,37.0,126.898006,37.407256
2358,4117110100108370021,안양동,837-21,단독주택,1991.0,5.0,1.0,0.3233,A,0.106,35.0,126.915241,37.405802
21400,4117310400109370008,호계동,937-8,제2종근린생활시설,1990.0,3.0,1.0,0.323,A,0.054,36.0,126.954494,37.37868
46099,4117310200114460014,관양동,1446-14,공동주택,2017.0,5.0,0.0,0.3229,A,0.055,9.0,126.959923,37.40301
48001,4117110300100680140,박달동,68-140,공동주택,2017.0,5.0,0.0,0.3228,A,0.189,9.0,126.91273,37.402303
13769,4117310100104140007,비산동,414-7,제1종근린생활시설,1981.0,2.0,1.0,0.3225,A,0.02,45.0,126.938674,37.397475
11739,4117310200114200044,관양동,1420-44,제1종근린생활시설,1982.0,2.0,1.0,0.3222,A,0.158,44.0,126.960502,37.404174
17093,4117110100107110223,안양동,711-223,단독주택,1986.0,3.0,1.0,0.322,A,0.134,40.0,126.91978,37.396432
20242,4117310400110560006,호계동,1056-6,제2종근린생활시설,1992.0,2.0,0.0,0.3215,A,0.0,34.0,126.957324,37.379817
24523,4117310200115060013,관양동,1506-13,제1종근린생활시설,1999.0,5.0,1.0,0.3209,A,0.176,27.0,126.977869,37.39879
19219,4117310300109290007,평촌동,929-7,단독주택,1995.0,3.0,1.0,0.3203,A,0.211,31.0,126.964809,37.382926
18041,4117110100104920001,안양동,492-1,제2종근린생활시설,1983.0,3.0,1.0,0.3196,A,0.134,43.0,126.929449,37.387893
24223,4117310400110490000,호계동,1049,제1종근린생활시설,2003.0,7.0,2.0,0.3193,A,0.474,23.0,126.954113,37.390331
12589,4117310200107360003,관양동,736-3,제2종근린생활시설,2005.0,1.0,0.0,0.3192,A,0.222,21.0,126.960729,37.401274
20827,4117110100103700000,안양동,370,단독주택,1992.0,4.0,1.0,0.3188,A,0.048,34.0,126.937012,37.379663
11687,4117310200114040016,관양동,1404-16,제1종근린생활시설,1983.0,2.0,1.0,0.3187,A,0.1,43.0,126.95822,37.404355
26652,4117310400109470004,호계동,947-4,제1종근린생활시설,1992.0,4.0,1.0,0.3182,A,0.0,34.0,126.956513,37.374859
22085,4117110300100620038,박달동,62-38,공동주택,2013.0,5.0,0.0,0.3177,A,0.032,13.0,126.912748,37.405081
6300,4117110100113550000,안양동,1355,제2종근린생활시설,1970.0,1.0,0.0,0.3172,A,0.4,56.0,126.926102,37.419856
13415,4117110100108250002,안양동,825-2,공동주택,2012.0,5.0,0.0,0.3165,A,0.087,14.0,126.91351,37.404768
27710,4117110100110880028,안양동,1088-28,공동주택,2008.0,4.0,1.0,0.3163,A,0.308,18.0,126.900865,37.381927
24222,4117310400110490003,호계동,1049-3,의료시설,1998.0,10.0,3.0,0.316,A,0.4,28.0,126.9545,37.390227
2031,4117110200103030015,석수동,303-15,제2종근린생활시설,1991.0,5.0,1.0,0.3153,A,0.093,35.0,126.908348,37.41159
2991,4117110300100790004,박달동,79-4,제1종근린생활시설,1990.0,3.0,1.0,0.315,A,0.08,36.0,126.908721,37.403521
45185,4117110100109910122,안양동,991-122,공동주택,2014.0,5.0,0.0,0.315,A,0.061,12.0,126.907678,37.391799
21704,4117310300109300005,평촌동,930-5,단독주택,1995.0,3.0,1.0,0.3146,A,0.206,31.0,126.965156,37.383102
21707,4117310300109300004,평촌동,930-4,단독주택,1995.0,3.0,1.0,0.3146,A,0.216,31.0,126.965107,37.383201
27112,4117310200115050020,관양동,1505-20,제1종근린생활시설,1985.0,0.0,1.0,0.3144,A,0.114,41.0,126.977766,37.399959
20771,4117310200114950008,관양동,1495-8,단독주택,1989.0,4.0,1.0,0.314,A,0.195,37.0,126.974564,37.399286
16409,4117110100106270108,안양동,627-108,제1종근린생활시설,1977.0,2.0,1.0,0.3136,A,0.079,49.0,126.922734,37.394842
49300,4117110100109910084,안양동,991-84,공동주택,2017.0,5.0,0.0,0.3129,A,0.06,9.0,126.90595,37.391823
2033,4117110200102860021,석수동,286-21,단독주택,1991.0,4.0,1.0,0.3127,A,0.089,35.0,126.907153,37.413577
43219,4117110200108500004,석수동,850-4,제2종근린생활시설,2014.0,3.0,0.0,0.3127,A,0.182,12.0,126.931352,37.418673
45125,4117110100108710012,안양동,871-12,공동주택,2014.0,5.0,0.0,0.3126,A,0.17,12.0,126.913629,37.401279
44248,4117110100106890088,안양동,689-88,공동주택,2015.0,4.0,0.0,0.3125,A,0.125,11.0,126.920218,37.402639
6301,4117110100113550003,안양동,1355-3,제2종근린생활시설,2006.0,3.0,1.0,0.3125,A,0.333,20.0,126.926792,37.419984
45129,4117110100108730215,안양동,873-215,단독주택,2014.0,4.0,0.0,0.3121,A,0.079,12.0,126.915508,37.400081
5226,4117110100110880082,안양동,1088-82,단독주택,2009.0,3.0,1.0,0.3119,A,0.15,17.0,126.901895,37.383114
11887,4117310200114910009,관양동,1491-9,제2종근린생활시설,1981.0,2.0,1.0,0.3119,A,0.163,45.0,126.975112,37.400281
26965,4117310100110310010,비산동,1031-10,제1종근린생활시설,1991.0,5.0,1.0,0.3111,A,0.075,35.0,126.949917,37.404513
2060,4117110200103480036,석수동,348-36,종교시설,1986.0,2.0,1.0,0.311,A,0.012,40.0,126.905388,37.412317
827,4117110200107850024,석수동,785-24,단독주택,1988.0,4.0,1.0,0.3107,A,0.241,38.0,126.898482,37.407162
6595,4117310100101130000,비산동,113,제2종근린생활시설,2007.0,3.0,1.0,0.3106,A,0.0,19.0,126.9477,37.409651
50882,4117110300100560014,박달동,56-14,공동주택,2018.0,5.0,0.0,0.3105,A,0.124,8.0,126.910424,37.405711
21768,4117310300109170003,평촌동,917-3,단독주택,1994.0,3.0,1.0,0.3103,A,0.242,32.0,126.961583,37.383183
24708,4117310300109280013,평촌동,928-13,단독주택,2001.0,3.0,1.0,0.3095,A,0.2,25.0,126.964237,37.383114
11910,4117310200113870015,관양동,1387-15,제1종근린생활시설,1989.0,3.0,1.0,0.3095,A,0.081,37.0,126.955368,37.403968
13793,4117110100106270044,안양동,627-44,제1종근린생활시설,1973.0,1.0,0.0,0.3094,A,0.097,53.0,126.922853,37.39547
45188,4117110100105700004,안양동,570-4,공동주택,2016.0,5.0,0.0,0.3092,A,0.075,10.0,126.931706,37.383242
23409,4117310300109290003,평촌동,929-3,단독주택,2001.0,3.0,1.0,0.3091,A,0.182,25.0,126.96459,37.383013
19216,4117310300109220004,평촌동,922-4,공동주택,1996.0,7.0,3.0,0.309,A,0.242,30.0,126.960861,37.383126
44484,4117110100107720000,안양동,772,공동주택,2015.0,5.0,0.0,0.3089,A,0.053,11.0,126.914862,37.393854
26121,4117310400106650004,호계동,665-4,제1종근린생활시설,1985.0,2.0,1.0,0.3086,A,0.014,41.0,126.953694,37.367405
23355,4117310200115060002,관양동,1506-2,단독주택,1999.0,4.0,1.0,0.3083,A,0.146,27.0,126.977808,37.39966
3471,4117110100106950170,안양동,695-170,제2종근린생활시설,1979.0,4.0,1.0,0.3077,A,0.358,47.0,126.918677,37.40076
25334,4117310400109660003,호계동,966-3,제2종근린생활시설,1979.0,3.0,1.0,0.3071,A,0.143,47.0,126.954434,37.369119
8619,4117110100106950181,안양동,695-181,단독주택,2001.0,4.0,0.0,0.3059,A,0.301,25.0,126.918116,37.400433
2731,4117110100106740031,안양동,674-31,제2종근린생활시설,1976.0,2.0,1.0,0.3055,A,0.077,50.0,126.921467,37.400416
19252,4117310300109200006,평촌동,920-6,단독주택,1997.0,3.0,1.0,0.3054,A,0.194,29.0,126.962889,37.382938
13192,4117110100106760177,안양동,676-177,제1종근린생활시설,1977.0,2.0,1.0,0.3052,A,0.157,49.0,126.919251,37.397826
20792,4117310200114950034,관양동,1495-34,근린생활시설,1991.0,3.0,1.0,0.3045,A,0.169,35.0,126.974229,37.398583
49306,4117110100105080001,안양동,508-1,공동주택,2015.0,5.0,0.0,0.3043,A,0.074,11.0,126.930877,37.389647
50897,4117110300100540009,박달동,54-9,공동주택,2017.0,5.0,0.0,0.3041,A,0.051,9.0,126.911057,37.406501
2479,4117110300100600003,박달동,60-3,제1종근린생활시설,1992.0,5.0,1.0,0.3041,A,0.202,34.0,126.910346,37.4044
16673,4117110100105390001,안양동,539-1,제2종근린생활시설,1991.0,4.0,1.0,0.304,A,0.055,35.0,126.929061,37.385591
14980,4117110100101940025,안양동,194-25,제1종근린생활시설,1991.0,4.0,1.0,0.3036,A,0.044,35.0,126.93511,37.390376
2321,4117110100108380003,안양동,838-3,제2종근린생활시설,1983.0,4.0,1.0,0.3034,A,0.101,43.0,126.915905,37.405007
45136,4117110100109730001,안양동,973-1,공동주택,2016.0,5.0,1.0,0.3032,A,0.043,10.0,126.907318,37.392993
46417,4117110200102690003,석수동,269-3,공동주택,2017.0,5.0,0.0,0.3032,A,0.078,9.0,126.909908,37.416607
10937,4117110100106950199,안양동,695-199,제2종근린생활시설,1984.0,3.0,1.0,0.3031,A,0.175,42.0,126.917664,37.399675
44249,4117110100106950172,안양동,695-172,공동주택,2016.0,5.0,0.0,0.3024,A,0.328,10.0,126.91879,37.40059
